beta,fval,gamma,n,phim,s1,t0,ti,tr
1.4,768.8136130584774,0.3,2701743.0,0.022359110543827075,0.0075,29.00009723119124,5.0,3.0
1.4,746.5483958534081,0.3,2701743.0,0.018085893331420883,0.01,29.999996639582278,5.0,3.0
1.4,1046.2298315311305,0.3,2701743.0,0.02431086380679054,0.005,27.50563171937484,5.0,3.25
1.4,1002.6140720470512,0.3,2701743.0,0.015721023871048408,0.0075,29.335419317203062,5.0,3.25
1.4,972.4053865998726,0.3,2701743.0,0.012765760574961472,0.01,30.217311187939263,5.0,3.25
1.4,1273.9513124236562,0.3,2701743.0,0.017599928733308696,0.005,28.00001854639206,5.0,3.5
1.4,1222.369896657664,0.3,2701743.0,0.01138940740891822,0.0075,29.8714422698503,5.0,3.5
1.4,1186.3310176932223,0.3,2701743.0,0.009290020666207374,0.01,30.713145629105203,5.0,3.5
1.4,379.5214714856527,0.3,2701743.0,0.06425653278616758,0.005,28.43235579762821,5.25,2.5
1.4,367.9760857256456,0.3,2701743.0,0.0427326247002613,0.0075,30.358887786920363,5.25,2.5
1.4,351.2149432590593,0.3,2701743.0,0.028634855051763546,0.01,32.25114339692833,5.25,2.5
1.4,573.936959528307,0.3,2701743.0,0.04198101477940839,0.005,28.93183428165011,5.25,2.75
1.4,563.7232601139247,0.3,2701743.0,0.0340460220714177,0.0075,29.874676754605716,5.25,2.75
1.4,536.0936687794737,0.3,2701743.0,0.02259083974422528,0.01,31.72012901116352,5.25,2.75
1.4,813.7378347725448,0.3,2701743.0,0.03538795660697221,0.005,28.106145666046693,5.25,3.0
1.4,783.6280083270907,0.3,2701743.0,0.023095102486076727,0.0075,30.000027747971117,5.25,3.0
1.4,763.2396236015117,0.3,2701743.0,0.018754327688372922,0.01,31.000007994260763,5.25,3.0
1.4,1050.6154582052716,0.3,2701743.0,0.024842115586488533,0.005,28.473971160609178,5.25,3.25
1.4,1010.2733585390185,0.3,2701743.0,0.016196549621179303,0.0075,30.313269955702978,5.25,3.25
1.4,982.4979910313351,0.3,2701743.0,0.013194691818797346,0.01,31.202410127531806,5.25,3.25
1.4,1271.2428093767771,0.3,2701743.0,0.017958018267017678,0.005,28.99996457350095,5.25,3.5
1.4,1223.1762334171538,0.3,2701743.0,0.011722765484188092,0.0075,30.818889750367248,5.25,3.5
1.4,1189.7852538958005,0.3,2701743.0,0.009587072928123257,0.01,31.671157152738523,5.25,3.5
1.4,401.2270617714245,0.3,2701743.0,0.0665855833870037,0.005,29.442456000654243,5.5,2.5
1.4,390.45713394610453,0.3,2701743.0,0.044701665009671696,0.0075,31.373057683035782,5.5,2.5
1.4,374.87861768687856,0.3,2701743.0,0.0302167494347328,0.01,33.271846253892136,5.5,2.5
1.4,592.6882286236043,0.3,2701743.0,0.04324164686765774,0.005,29.942742581030473,5.5,2.75
1.4,583.2696758491721,0.3,2701743.0,0.03522750055702854,0.0075,30.88867354528196,5.5,2.75
1.4,557.902407205364,0.3,2701743.0,0.02356884415602497,0.01,32.7432886121246,5.5,2.75
1.4,825.4041520085912,0.3,2701743.0,0.03615718788206073,0.005,29.084011512283485,5.5,3.0
1.4,797.5879834774495,0.3,2701743.0,0.023795474061337016,0.0075,31.000082702450854,5.5,3.0
1.4,778.8674472256753,0.3,2701743.0,0.01939569016077378,0.01,31.999997720354656,5.5,3.0
1.4,1054.767455196774,0.3,2701743.0,0.025336392029554344,0.005,29.437619935168506,5.5,3.25
1.4,1017.3178364916122,0.3,2701743.0,0.016650968318156135,0.0075,31.28555906689754,5.5,3.25
1.4,991.6841457260151,0.3,2701743.0,0.013608730437788714,0.01,32.181330285591415,5.5,3.25
1.4,1268.665839640225,0.3,2701743.0,0.018299321074859747,0.005,29.958652493892167,5.5,3.5
1.4,1248.666153890441,0.3,2701743.0,0.014795482846928082,0.0075,30.871939433323142,5.5,3.5
1.4,1192.6382823434494,0.3,2701743.0,0.009872768128854046,0.01,32.6235780890196,5.5,3.5
1.45,690.8739709955762,0.1,2701743.0,0.11059213089738346,0.005,20.2516659046301,4.5,2.5
1.45,691.7027477463433,0.1,2701743.0,0.08736532366560072,0.0075,21.249025361279443,4.5,2.5
1.45,694.0686315361772,0.1,2701743.0,0.05458294631769323,0.01,23.241460275452937,4.5,2.5
1.45,629.5598264724302,0.1,2701743.0,0.12407987344719046,0.005,18.50124878041311,4.5,2.75
1.45,631.5090192010052,0.1,2701743.0,0.07587970272129094,0.0075,20.495486564977103,4.5,2.75
1.45,632.9015383238533,0.1,2701743.0,0.05937686787381419,0.01,21.49131025676499,4.5,2.75
1.45,570.5088023858609,0.1,2701743.0,0.11676077671960755,0.005,17.74209562321223,4.5,3.0
1.45,572.8673044427416,0.1,2701743.0,0.07016679289488276,0.0075,19.73521470159701,4.5,3.0
1.45,574.5729807315589,0.1,2701743.0,0.0544340868634522,0.01,20.730101067126686,4.5,3.0
1.45,508.34414188505565,0.1,2701743.0,0.11572646273595592,0.005,17.30635481741814,4.5,3.25
1.45,511.2469690737943,0.1,2701743.0,0.0684706159170963,0.0075,19.298701574447396,4.5,3.25
1.45,513.3708289751628,0.1,2701743.0,0.05270936865335454,0.01,20.293181352110228,4.5,3.25
1.45,446.51600821239117,0.1,2701743.0,0.11966460967189876,0.005,16.54541149875697,4.5,3.5
1.45,449.53865265590565,0.1,2701743.0,0.06982927995441394,0.0075,18.536613260156017,4.5,3.5
1.45,451.77383136237165,0.1,2701743.0,0.05338942791120944,0.01,19.53023678493277,4.5,3.5
1.45,648.1591853183298,0.1,2701743.0,0.11675812029739713,0.005,21.24235825566174,4.75,2.5
1.45,649.9025753738761,0.1,2701743.0,0.07382902811164072,0.0075,23.236303456909596,4.75,2.5
1.45,652.4388887686321,0.1,2701743.0,0.05870663965879633,0.01,23.823072593549757,4.75,2.5
1.45,588.276633071876,0.1,2701743.0,0.1284768781610215,0.005,19.51347373048129,4.75,2.75
1.45,590.1056784670991,0.1,2701743.0,0.07960871838389905,0.0075,21.50751765787612,4.75,2.75
1.45,591.4006954275712,0.1,2701743.0,0.06270261497303534,0.01,22.50328843197241,4.75,2.75
1.45,531.288413080008,0.1,2701743.0,0.11933472891520164,0.005,18.773940595180846,4.75,3.0
1.45,533.5086970913463,0.1,2701743.0,0.07267727564050631,0.0075,20.766696548341052,4.75,3.0
1.45,535.0999278174423,0.1,2701743.0,0.05675706566710657,0.01,21.761541566452095,4.75,3.0
1.45,471.1300061342537,0.1,2701743.0,0.11678041814012632,0.005,18.332441834735203,4.75,3.25
1.45,473.86791501385983,0.1,2701743.0,0.07003487183257337,0.0075,20.324320227427872,4.75,3.25
1.45,475.852833668171,0.1,2701743.0,0.054277966531681224,0.01,21.318478762232814,4.75,3.25
1.45,412.65874340635656,0.1,2701743.0,0.11920199957086124,0.005,17.58931878282558,4.75,3.5
1.45,415.51661501844796,0.1,2701743.0,0.07051848905866362,0.0075,19.580066821467533,4.75,3.5
1.45,417.61053421055675,0.1,2701743.0,0.05428499684896183,0.01,20.57329277446172,4.75,3.5
1.45,608.3058124390419,0.1,2701743.0,0.12265443722261882,0.005,22.231800851866804,5.0,2.5
1.45,609.9305361255426,0.1,2701743.0,0.07850284094146584,0.0075,24.22560212458507,5.0,2.5
1.45,612.3408645594691,0.1,2701743.0,0.0628006747504256,0.01,24.839547993128505,5.0,2.5
1.45,549.7728136411894,0.1,2701743.0,0.13250247622963796,0.005,20.525184038755228,5.0,2.75
1.45,551.4916743216695,0.1,2701743.0,0.08312592812495011,0.0075,22.51905305484859,5.0,2.75
1.45,552.6984006678522,0.1,2701743.0,0.06587647335155328,0.01,23.514702205178452,5.0,2.75
1.45,494.7592365203947,0.1,2701743.0,0.12155165618693989,0.005,19.80591868033436,5.0,3.0
1.45,496.8511876125723,0.1,2701743.0,0.07496472623071804,0.0075,21.798287970816588,5.0,3.0
1.45,498.3376646002132,0.1,2701743.0,0.0589106768229053,0.01,22.79289556870833,5.0,3.0
1.45,436.7108825580764,0.1,2701743.0,0.11750051205229975,0.005,19.358830656966237,5.0,3.25
1.45,439.2923898760296,0.1,2701743.0,0.07137249177483723,0.0075,21.350263721330204,5.0,3.25
1.45,441.1478037891817,0.1,2701743.0,0.05566713346694041,0.01,22.344157573890733,5.0,3.25
1.45,381.51053687312606,0.1,2701743.0,0.11846253080107005,0.005,18.634037527208513,5.0,3.5
1.45,384.20999417885145,0.1,2701743.0,0.07099088594027711,0.0075,20.62416043499919,5.0,3.5
1.45,386.170725996597,0.1,2701743.0,0.055001799609110225,0.01,21.617038045398466,5.0,3.5
1.45,571.3095922759871,0.1,2701743.0,0.1282716010957538,0.005,23.2198368180576,5.25,2.5
1.45,572.8265531671825,0.1,2701743.0,0.0830421823528841,0.0075,25.213593732852267,5.25,2.5
1.45,573.8679443142656,0.1,2701743.0,0.06684887318907967,0.01,26.209289399291944,5.25,2.5
1.45,514.0483368678665,0.1,2701743.0,0.13615977878479174,0.005,21.536242652842194,5.25,2.75
1.45,515.665487167003,0.1,2701743.0,0.08642494719847812,0.0075,23.529871661074313,5.25,2.75
1.45,516.7917266165518,0.1,2701743.0,0.06889058866059096,0.01,24.52542422499856,5.25,2.75
1.45,460.91689574622217,0.1,2701743.0,0.12342881252130215,0.005,20.837794295203768,5.25,3.0
1.45,462.8890679158524,0.1,2701743.0,0.077033155521086,0.0075,22.829930199732384,5.25,3.0
1.45,464.2791280451354,0.1,2701743.0,0.0608958596762767,0.01,23.82436211907782,5.25,3.0
1.45,405.05812263449974,0.1,2701743.0,0.11791919710935087,0.005,20.38537755574518,5.25,3.25
1.45,406.12800678263704,0.1,2701743.0,0.09243925372325376,0.0075,21.381427508660337,5.25,3.25
1.45,409.2248150607172,0.1,2701743.0,0.056884017717298514,0.01,23.37008844808637,5.25,3.25
1.45,353.02785641850505,0.1,2701743.0,0.1174812726759775,0.005,19.679235737762436,5.25,3.5
1.45,354.1434209813298,0.1,2701743.0,0.09148220813626165,0.0075,20.67472458092473,5.25,3.5
1.45,357.4093161810922,0.1,2701743.0,0.055554240616038315,0.01,22.661329338824505,5.25,3.5
1.45,537.1496542221686,0.1,2701743.0,0.13360245107744104,0.005,24.206492119330854,5.5,2.5
1.45,538.56805801947,0.1,2701743.0,0.08743313673183278,0.0075,26.200117744624798,5.5,2.5
1.45,540.594546111949,0.1,2701743.0,0.0707289180178963,0.01,26.86862378490973,5.5,2.5
1.45,481.0872009010268,0.1,2701743.0,0.13946244657737814,0.005,22.54659109850663,5.5,2.75
1.45,482.6099346348729,0.1,2701743.0,0.08950733091232052,0.0075,24.539977657408613,5.5,2.75
1.45,483.662370903992,0.1,2701743.0,0.07174173185036381,0.01,25.535399668877922,5.5,2.75
1.45,429.7422241309292,0.1,2701743.0,0.1249909908767308,0.005,21.869553421101784,5.5,3.0
1.45,431.60213437418884,0.1,2701743.0,0.07889014193962908,0.0075,23.861263059542097,5.5,3.0
1.45,432.90304189137174,0.1,2701743.0,0.06271425603754335,0.01,24.855572247306156,5.5,3.0
1.45,376.1292591347598,0.1,2701743.0,0.11806140773643464,0.005,21.412074818061477,5.5,3.25
1.45,377.1396410907062,0.1,2701743.0,0.09308160726151482,0.0075,22.40792060345618,5.5,3.25
1.45,380.03968081494537,0.1,2701743.0,0.057935948630889654,0.01,24.396006280580096,5.5,3.25
1.45,327.1551325106109,0.1,2701743.0,0.11629468509536464,0.005,20.7249316779043,5.5,3.5
1.45,328.2093459673997,0.1,2701743.0,0.09108400463096203,0.0075,21.72002994975682,5.5,3.5
1.45,331.26963106541297,0.1,2701743.0,0.05595441202156709,0.01,23.705985839902862,5.5,3.5
1.45,443.8722031180129,0.15,2701743.0,0.1047700879826147,0.005,20.594011029922864,4.5,2.5
1.45,445.3681619840422,0.15,2701743.0,0.08278996982552839,0.0075,21.58937203101736,4.5,2.5
1.45,449.639408503609,0.15,2701743.0,0.05177149280367068,0.01,23.576116870892772,4.5,2.5
1.45,365.6039151460159,0.15,2701743.0,0.11522897458221779,0.005,19.22096703544313,4.5,2.75
1.45,369.1832635207685,0.15,2701743.0,0.0705288559640216,0.0075,21.21016617919063,4.5,2.75
1.45,371.74501259654124,0.15,2701743.0,0.05522355872956799,0.01,22.20254928415419,4.5,2.75
1.45,292.6087328273153,0.15,2701743.0,0.1060861105318327,0.005,18.60015228541868,4.5,3.0
1.45,296.49153838066184,0.15,2701743.0,0.06383965355427364,0.0075,20.585040834450012,4.5,3.0
1.45,299.3133255432759,0.15,2701743.0,0.04957561359806415,0.01,21.574228039131356,4.5,3.0
1.45,230.96216111101577,0.15,2701743.0,0.10215029615003378,0.005,18.228685456331075,4.5,3.25
1.45,234.94631233587555,0.15,2701743.0,0.06056007998337643,0.0075,20.21072530042028,4.5,3.25
1.45,237.89234451855586,0.15,2701743.0,0.04668853458817985,0.01,21.1976666369467,4.5,3.25
1.45,182.17513231318384,0.15,2701743.0,0.10207151365821665,0.005,17.658164315129227,4.5,3.5
1.45,185.24515417934717,0.15,2701743.0,0.05973011436609742,0.0075,19.634554308787457,4.5,3.5
1.45,187.56842219360323,0.15,2701743.0,0.04576089277241864,0.01,20.61719021393883,4.5,3.5
1.45,408.35720715828387,0.15,2701743.0,0.11018040773124062,0.005,21.614155813125365,4.75,2.5
1.45,411.3908479710525,0.15,2701743.0,0.06972020192317181,0.0075,23.603497568279955,4.75,2.5
1.45,413.5082419877246,0.15,2701743.0,0.055500384718216236,0.01,24.59617351274119,4.75,2.5
1.45,333.81571079879177,0.15,2701743.0,0.1188018456530412,0.005,20.242790760364784,4.75,2.75
1.45,337.01886784260273,0.15,2701743.0,0.0736792434981349,0.0075,22.231615273324966,4.75,2.75
1.45,339.2918453863206,0.15,2701743.0,0.05806710275726692,0.01,23.223798573117165,4.75,2.75
1.45,266.418881445891,0.15,2701743.0,0.10788014026798706,0.005,19.650513144927913,4.75,3.0
1.45,269.86261148231205,0.15,2701743.0,0.06579257996745043,0.0075,21.63493498403409,4.75,3.0
1.45,272.3445533573081,0.15,2701743.0,0.05143150420330963,0.01,22.62376001477448,4.75,3.0
1.45,210.23604316839624,0.15,2701743.0,0.10251144949766357,0.005,19.275698513998037,4.75,3.25
1.45,213.69157134776333,0.15,2701743.0,0.0616039628679399,0.0075,21.256989975825498,4.75,3.25
1.45,216.2275298213349,0.15,2701743.0,0.04781406834840535,0.01,22.2435144118087,4.75,3.25
1.45,168.45646968258671,0.15,2701743.0,0.10107224687708816,0.005,18.73343832407273,4.75,3.5
1.45,171.00807060140878,0.15,2701743.0,0.059961632690103,0.0075,20.70859046085895,4.75,3.5
1.45,172.92947765917677,0.15,2701743.0,0.04625215851013473,0.01,21.690644736519634,4.75,3.5
1.45,376.4691104005142,0.15,2701743.0,0.11530148404744178,0.005,22.63349771652075,5.0,2.5
1.45,379.1901275664656,0.15,2701743.0,0.07384799313401816,0.0075,24.622759336486663,5.0,2.5
1.45,381.0742637414455,0.15,2701743.0,0.05913987620557885,0.01,25.615392039061824,5.0,2.5
1.45,305.6858571531572,0.15,2701743.0,0.1220004069616252,0.005,21.264398616765817,5.0,2.75
1.45,308.54825147398395,0.15,2701743.0,0.07660527463753636,0.0075,23.252915139054895,5.0,2.75
1.45,310.5630839965879,0.15,2701743.0,0.06074644503731201,0.01,24.2449465685034,5.0,2.75
1.45,243.65600328083707,0.15,2701743.0,0.10934048034461077,0.005,20.70119764041678,5.0,3.0
1.45,246.70114639170697,0.15,2701743.0,0.06752764989064672,0.0075,22.684878742593057,5.0,3.0
1.45,248.8787782038383,0.15,2701743.0,0.05311910779185412,0.01,23.673610346029538,5.0,3.0
1.45,192.89783795876107,0.15,2701743.0,0.10258713828653934,0.005,20.32326827058427,5.0,3.25
1.45,195.8712775016779,0.15,2701743.0,0.06244184177326096,0.0075,22.303719796766757,5.0,3.25
1.45,198.03868780079958,0.15,2701743.0,0.048773445231607815,0.01,23.289822155839076,5.0,3.25
1.45,157.61678338891474,0.15,2701743.0,0.09987046944237965,0.005,19.80898972786367,5.0,3.5
1.45,159.6962069761375,0.15,2701743.0,0.06001957014935701,0.0075,21.782998903113857,5.0,3.5
1.45,161.25719100818446,0.15,2701743.0,0.0465955830905306,0.01,22.7644464312665,5.0,3.5
1.45,348.11829266179365,0.15,2701743.0,0.12012650575651264,0.005,23.65194739461005,5.25,2.5
1.45,350.55990915618077,0.15,2701743.0,0.07782178231386042,0.0075,25.64104441093218,5.25,2.5
1.45,352.23784479527006,0.15,2701743.0,0.06267511540221644,0.01,26.633667471920397,5.25,2.5
1.45,281.0824255622751,0.15,2701743.0,0.12483805133197011,0.005,22.28561361956766,5.25,2.75
1.45,283.63550514651,0.15,2701743.0,0.07930856113383289,0.0075,24.27381355116674,5.25,2.75
1.45,285.4189528095879,0.15,2701743.0,0.06325633623855388,0.01,25.265676391081065,5.25,2.75
1.45,224.16117267289016,0.15,2701743.0,0.11049109011859713,0.005,21.751736954462345,5.25,3.0
1.45,226.84414615731913,0.15,2701743.0,0.06905493012294485,0.0075,23.735048674781527,5.25,3.0
1.45,228.74885279916683,0.15,2701743.0,0.05464223264616298,0.01,24.723313818161554,5.25,3.0
1.45,178.72874909971696,0.15,2701743.0,0.10241117509176756,0.005,21.371093538289156,5.25,3.25
1.45,179.83708349357167,0.15,2701743.0,0.08035612053199115,0.0075,22.362121968931287,5.25,3.25
1.45,183.09842665833074,0.15,2701743.0,0.04957774325195646,0.01,24.336462188568284,5.25,3.25
1.45,149.43438443550542,0.15,2701743.0,0.09850163405369236,0.005,20.88472496680793,5.25,3.5
1.45,150.1470067066063,0.15,2701743.0,0.07679864209634257,0.0075,21.872750793693005,5.25,3.5
1.45,152.32149863704603,0.15,2701743.0,0.046805816380285664,0.01,23.83828823869309,5.25,3.5
1.45,323.1959993069643,0.15,2701743.0,0.12464912073998743,0.005,24.669234536516264,5.5,2.5
1.45,325.38713285202505,0.15,2701743.0,0.08162826168293881,0.0075,26.658188798960794,5.5,2.5
1.45,326.8821447122802,0.15,2701743.0,0.06609536916635525,0.01,27.650689531641525,5.5,2.5
1.45,259.8585906443253,0.15,2701743.0,0.1273320081436857,0.005,23.306290569659673,5.5,2.75
1.45,262.1305253732867,0.15,2701743.0,0.08179358945620888,0.0075,25.294225020729087,5.5,2.75
1.45,263.7061752380298,0.15,2701743.0,0.0655983701821633,0.01,26.285942562589277,5.5,2.75
1.45,207.7671376187679,0.15,2701743.0,0.11135910157498527,0.005,22.80205897571019,5.5,3.0
1.45,210.1209273488488,0.15,2701743.0,0.07038513476563799,0.0075,24.784716118641203,5.5,3.0
1.45,211.78061954161393,0.15,2701743.0,0.056006376760807504,0.01,25.77276948656626,5.5,3.0
1.45,167.51161075019317,0.15,2701743.0,0.10201613828723703,0.005,22.41878393852197,5.5,3.25
1.45,168.4465943503197,0.15,2701743.0,0.08050520052390434,0.0075,23.409523234760528,5.5,3.25
1.45,171.18220696611402,0.15,2701743.0,0.050238666819818346,0.01,25.382979006724135,5.5,3.25
1.45,143.46169754498538,0.15,2701743.0,0.09697464954707763,0.005,22.088508317066363,5.5,3.5
1.45,144.24018506730528,0.15,2701743.0,0.07606721650071366,0.0075,22.947554665997334,5.5,3.5
1.45,145.90289010997466,0.15,2701743.0,0.04689705270749495,0.01,24.911821998958672,5.5,3.5
1.45,222.91243481561136,0.2,2701743.0,0.09398631298029192,0.005,21.415147877499653,4.5,2.5
1.45,224.68079745114403,0.2,2701743.0,0.07433197990059673,0.0075,22.40598208067872,4.5,2.5
1.45,229.7840235832099,0.2,2701743.0,0.046592164340402406,0.01,24.38017844934494,4.5,2.5
1.45,164.71007201358685,0.2,2701743.0,0.09914810878547367,0.005,20.18744252514554,4.5,2.75
1.45,167.60382469431295,0.2,2701743.0,0.06085150278481635,0.0075,22.163483089879662,4.5,2.75
1.45,169.73416196688186,0.2,2701743.0,0.047738258791385574,0.01,23.14653968379201,4.5,2.75
1.45,138.70492602609545,0.2,2701743.0,0.08666529229188312,0.005,19.854605796826366,4.5,3.0
1.45,139.54770003334545,0.2,2701743.0,0.05238683117961476,0.0075,21.815838937738405,4.5,3.0
1.45,140.29193743931856,0.2,2701743.0,0.040809713315768596,0.01,22.788256271436506,4.5,3.0
1.45,146.59646429536886,0.2,2701743.0,0.07845963371242755,0.005,19.77238519122215,4.5,3.25
1.45,144.24668736194462,0.2,2701743.0,0.04682289268366174,0.0075,21.71985822618555,4.5,3.25
1.45,142.77254000272714,0.2,2701743.0,0.036267204364883274,0.01,22.68233926650514,4.5,3.25
1.45,194.36812129432548,0.2,2701743.0,0.07284881559529886,0.005,19.684668546092723,4.5,3.5
1.45,187.43283264791282,0.2,2701743.0,0.043010457109625325,0.0075,21.619297727228833,4.5,3.5
1.45,182.67368915311275,0.2,2701743.0,0.03316165493934067,0.01,22.572393626635748,4.5,3.5
1.45,203.6610620382508,0.2,2701743.0,0.09832339070305446,0.005,22.451877647357044,4.75,2.5
1.45,206.9727159797114,0.2,2701743.0,0.06233044279989852,0.0075,24.431278765404926,4.75,2.5
1.45,209.31151310295937,0.2,2701743.0,0.04967996930298518,0.01,25.41695659823476,4.75,2.5
1.45,153.70080125390336,0.2,2701743.0,0.10163541089596378,0.005,21.230597509577287,4.75,2.75
1.45,155.89742192634307,0.2,2701743.0,0.06319973738837673,0.0075,23.206287628359284,4.75,2.75
1.45,157.5101142033015,0.2,2701743.0,0.049900316821009275,0.01,24.189303293973506,4.75,2.75
1.45,136.53584246620113,0.2,2701743.0,0.08762326854544665,0.005,20.93849950458219,4.75,3.0
1.45,136.7314220621376,0.2,2701743.0,0.05366945945242355,0.0075,22.899192691598792,4.75,3.0
1.45,136.9924492870544,0.2,2701743.0,0.04208146391498329,0.01,23.87143114480933,4.75,3.0
1.45,152.08499382013616,0.2,2701743.0,0.07831681069242133,0.005,20.85275953103563,4.75,3.25
1.45,149.15486979368958,0.2,2701743.0,0.047364122563196095,0.0075,22.79944412382708,4.75,3.25
1.45,147.25020408212157,0.2,2701743.0,0.03692739059335718,0.01,23.761707895531984,4.75,3.25
1.45,205.86298931660048,0.2,2701743.0,0.07186427850888427,0.005,20.756669999223586,4.75,3.5
1.45,198.53499194585117,0.2,2701743.0,0.04300207647557905,0.0075,22.690454377255016,4.75,3.5
1.45,193.4984676977713,0.2,2701743.0,0.033373854414050726,0.01,23.64318321536293,4.75,3.5
1.45,188.3923518194206,0.2,2701743.0,0.10237366245923775,0.005,23.48769316681218,5.0,2.5
1.45,191.1034437190848,0.2,2701743.0,0.065683362915616,0.0075,25.466969464604816,5.0,2.5
1.45,193.0055133653791,0.2,2701743.0,0.05266447341963375,0.01,26.452812147444995,5.0,2.5
1.45,146.2366350634386,0.2,2701743.0,0.10380308025951734,0.005,22.2730088938492,5.0,2.75
1.45,147.83941859028823,0.2,2701743.0,0.06534711335711224,0.0075,24.248495296521874,5.0,2.75
1.45,149.016779325749,0.2,2701743.0,0.0519108099818967,0.01,25.231368847027426,5.0,2.75
1.45,136.3747940143164,0.2,2701743.0,0.08832177801494548,0.005,22.131697052632987,5.0,3.0
1.45,136.294419978,0.2,2701743.0,0.0547689657130109,0.0075,24.09695272080138,5.0,3.0
1.45,136.35490928086546,0.2,2701743.0,0.043203818691745,0.01,25.072651018453858,5.0,3.0
1.45,159.409102092828,0.2,2701743.0,0.07800241151559054,0.005,21.93152685811856,5.0,3.25
1.45,156.00750568268788,0.2,2701743.0,0.04777052731531806,0.0075,23.877608257446685,5.0,3.25
1.45,153.76019912429945,0.2,2701743.0,0.03747436205007607,0.01,24.83966098305161,5.0,3.25
1.45,218.38513929302133,0.2,2701743.0,0.07078480501023302,0.005,21.82690473318629,5.0,3.5
1.45,210.75493940740083,0.2,2701743.0,0.04289605687580417,0.0075,23.75973010143195,5.0,3.5
1.45,205.51405234539592,0.2,2701743.0,0.033498312955682924,0.01,24.712200903830578,5.0,3.5
1.45,176.8173312426018,0.2,2701743.0,0.10614146864545512,0.005,24.5221116519771,5.25,2.5
1.45,179.01548685252038,0.2,2701743.0,0.06887858903425462,0.0075,26.5014044155427,5.25,2.5
1.45,180.54854485787178,0.2,2701743.0,0.055537440569530756,0.01,27.48733878167868,5.25,2.5
1.45,141.9799423977262,0.2,2701743.0,0.1056741049658255,0.005,23.314488508096105,5.25,2.75
1.45,143.07727182697076,0.2,2701743.0,0.06730170546828648,0.0075,25.289701400936245,5.25,2.75
1.45,143.8887016824537,0.2,2701743.0,0.05377203086366751,0.01,26.272577521367936,5.25,2.75
1.45,138.99491397085922,0.2,2701743.0,0.0888334901799483,0.005,23.173119349885933,5.25,3.0
1.45,138.36039260227713,0.2,2701743.0,0.05573825707813499,0.0075,25.13796431885197,5.25,3.0
1.45,138.01915744599685,0.2,2701743.0,0.04422516474913987,0.01,26.113590521292366,5.25,3.0
1.45,168.29303786421607,0.2,2701743.0,0.07753880193518128,0.005,23.024025033987122,5.25,3.25
1.45,166.60844542991043,0.2,2701743.0,0.06100435031394859,0.0075,23.9841563741494,5.25,3.25
1.45,162.0081278181105,0.2,2701743.0,0.03791918375844339,0.01,25.915567505431014,5.25,3.25
1.45,231.7428450933183,0.2,2701743.0,0.06963349522535858,0.005,22.894836960050498,5.25,3.5
1.45,228.24547553955944,0.2,2701743.0,0.05448569090573855,0.0075,23.864818021491008,5.25,3.5
1.45,218.49807510091708,0.2,2701743.0,0.03354624221827901,0.01,25.779011027665277,5.25,3.5
1.45,168.6489738477999,0.2,2701743.0,0.10963218461524797,0.005,25.55494762746377,5.5,2.5
1.45,170.40892687068344,0.2,2701743.0,0.07191145071745757,0.0075,27.53431959752965,5.5,2.5
1.45,171.63001357274027,0.2,2701743.0,0.05829141645619477,0.01,28.520169000959328,5.5,2.5
1.45,140.6122356182799,0.2,2701743.0,0.10727216591147651,0.005,24.35456706297517,5.5,2.75
1.45,141.27990517407608,0.2,2701743.0,0.06907403756419717,0.0075,26.329494644059935,5.5,2.75
1.45,141.78407521938266,0.2,2701743.0,0.05548866384070495,0.01,27.31237113886648,5.5,2.75
1.45,143.90141570259505,0.2,2701743.0,0.08914526915830219,0.005,24.213407624236368,5.5,3.0
1.45,142.80373589809759,0.2,2701743.0,0.056560783344140775,0.0075,26.17785313735004,5.5,3.0
1.45,142.13165661118975,0.2,2701743.0,0.045124724168538854,0.01,27.15341990382859,5.5,3.0
1.45,178.6162434378679,0.2,2701743.0,0.07697231912623706,0.005,24.06021923920544,5.5,3.25
1.45,176.75562761163516,0.2,2701743.0,0.06089690580632262,0.0075,25.039744103043773,5.5,3.25
1.45,171.73899846069804,0.2,2701743.0,0.03827159806222812,0.01,26.98916168752736,5.5,3.25
1.45,245.77442955820618,0.2,2701743.0,0.06842921729754625,0.005,23.960218864304345,5.5,3.5
1.45,242.19720305963088,0.2,2701743.0,0.053849255026160295,0.0075,24.92967632484748,5.5,3.5
1.45,232.26424611300624,0.2,2701743.0,0.033527505727104376,0.01,26.84334214770538,5.5,3.5
1.45,137.54478827025014,0.25,2701743.0,0.07642656835047826,0.005,22.611573894875704,4.5,2.5
1.45,137.21326284731737,0.25,2701743.0,0.06058099744523349,0.0075,23.590851734759827,4.5,2.5
1.45,136.60242884654298,0.25,2701743.0,0.038212667442287185,0.01,25.53284918974073,4.5,2.5
1.45,181.5053322135591,0.25,2701743.0,0.07440036180302287,0.005,21.790492522864227,4.5,2.75
1.45,175.88426561005977,0.25,2701743.0,0.04599980297452514,0.0075,23.727748641761334,4.5,2.75
1.45,172.1588188685078,0.25,2701743.0,0.036270569978920135,0.01,24.684046640620537,4.5,2.75
1.45,285.13542645429044,0.25,2701743.0,0.05921909256769539,0.005,21.992809912097137,4.5,3.0
1.45,271.49750880852355,0.25,2701743.0,0.036215816008723485,0.0075,23.897760222960933,4.5,3.0
1.45,262.17061268696517,0.25,2701743.0,0.02844259518123038,0.01,24.83128354008968,4.5,3.0
